recipeTitle,maybe_not_about_the_recipe,positive_user_describing_changes,positive_user_made_as_written,question,thinks_ingredients_hard_to_find,thinks_recipe_is_flawed_due_to_cooking_time,thinks_recipe_is_flawed_due_to_flavor,thinks_recipe_is_flawed_due_to_technique_or_equipment,thinks_recipe_is_inauthentic,user_responding_to_other_user,url,totalComments
Protein Shake Recipe,0.14754098360655737,0.45901639344262296,0.03278688524590164,0.09836065573770492,0.0,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.0,0.13114754098360656,https://cooking.nytimes.com/recipes/776879285-protein-shake,61.0
Lemon Cream Pie With Honey and Ginger Recipe,0.03529411764705882,0.4588235294117647,0.08235294117647059,0.16470588235294117,0.0,0.09411764705882353,0.08235294117647059,0.058823529411764705,0.0,0.023529411764705882,https://cooking.nytimes.com/recipes/1024805-lemon-cream-pie-with-honey-and-ginger,85.0
Rohan Kamicheril’s Country Captain Recipe,0.041666666666666664,0.4583333333333333,0.0,0.16666666666666666,0.0,0.0,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.041666666666666664,https://cooking.nytimes.com/recipes/1022978-rohan-kamicherils-country-captain,24.0
Cranberry Ricotta Cheesecake Recipe,0.013888888888888888,0.4583333333333333,0.125,0.2361111111111111,0.0,0.041666666666666664,0.08333333333333333,0.027777777777777776,0.0,0.013888888888888888,https://cooking.nytimes.com/recipes/1026049-cranberry-ricotta-cheesecake,72.0
James Beard’s Farmer’s Chicken Recipe,0.04310344827586207,0.45689655172413796,0.14655172413793102,0.034482758620689655,0.0,0.08620689655172414,0.12931034482758622,0.07758620689655173,0.017241379310344827,0.008620689655172414,https://cooking.nytimes.com/recipes/1021550-james-beards-farmers-chicken,116.0
Sheet-Pan Scallion Shrimp With Crispy Rice Recipe,0.019417475728155338,0.4563106796116505,0.0970873786407767,0.17475728155339806,0.009708737864077669,0.06796116504854369,0.04854368932038835,0.0970873786407767,0.0,0.02912621359223301,https://cooking.nytimes.com/recipes/1027677-sheet-pan-scallion-shrimp-with-crispy-rice,103.0
Oven-Steamed Salmon Recipe,0.04411764705882353,0.45588235294117646,0.10294117647058823,0.16176470588235295,0.0,0.10294117647058823,0.014705882352941176,0.10294117647058823,0.0,0.014705882352941176,https://cooking.nytimes.com/recipes/1018664-oven-steamed-salmon,68.0
Saland-e Nakhod (Chickpea Yogurt Stew) Recipe,0.029585798816568046,0.4556213017751479,0.1242603550295858,0.16568047337278108,0.0,0.03550295857988166,0.07100591715976332,0.04142011834319527,0.011834319526627219,0.0650887573964497,https://cooking.nytimes.com/recipes/1027560-saland-e-nakhod-chickpea-yogurt-stew,169.0
Red Red (Pepper Stewed Beans) Recipe,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,https://cooking.nytimes.com/recipes/768599283-red-red-pepper-stewed-beans,11.0
Salmon With BBQ Sauce and Hot Peppers Recipe,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1019990-salmon-with-bbq-sauce-and-hot-peppers,11.0
Curried Rice Recipe,0.06493506493506493,0.45454545454545453,0.025974025974025976,0.2597402597402597,0.012987012987012988,0.0,0.07792207792207792,0.025974025974025976,0.012987012987012988,0.06493506493506493,https://cooking.nytimes.com/recipes/1020231-curried-rice,77.0
Spiced Apple Fritters With Hot Honey Recipe,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,https://cooking.nytimes.com/recipes/1027610-spiced-apple-fritters-with-hot-honey,11.0
Pasta With Green Bean Ragù Recipe,0.02666666666666667,0.4533333333333333,0.13333333333333333,0.17333333333333334,0.013333333333333334,0.04,0.04,0.09333333333333334,0.02666666666666667,0.0,https://cooking.nytimes.com/recipes/1026804-pasta-with-green-bean-ragu,75.0
Air-Fryer Cheesecake Recipe,0.05333333333333334,0.4533333333333333,0.12,0.24,0.0,0.013333333333333334,0.02666666666666667,0.05333333333333334,0.0,0.04,https://cooking.nytimes.com/recipes/1022925-air-fryer-cheesecake,75.0
Marshmallow-Pecan Sweet Potato Casserole Recipe,0.023809523809523808,0.4523809523809524,0.2857142857142857,0.15476190476190477,0.0,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/1027518-marshmallow-pecan-sweet-potato-casserole,84.0
Charred Carrots With Orange and Balsamic Recipe,0.053763440860215055,0.45161290322580644,0.16129032258064516,0.1827956989247312,0.010752688172043012,0.06451612903225806,0.010752688172043012,0.021505376344086023,0.0,0.043010752688172046,https://cooking.nytimes.com/recipes/1021645-charred-carrots-with-orange-and-balsamic,93.0
Raspberry and Cream Roulade Recipe,0.058823529411764705,0.45098039215686275,0.13725490196078433,0.11764705882352941,0.0,0.0196078431372549,0.0196078431372549,0.1568627450980392,0.0196078431372549,0.0196078431372549,https://cooking.nytimes.com/recipes/1022271-raspberry-and-cream-roulade,51.0
Tomato Salad With Dates Recipe,0.0196078431372549,0.45098039215686275,0.13725490196078433,0.23529411764705882,0.0,0.0,0.0784313725490196,0.0196078431372549,0.0,0.058823529411764705,https://cooking.nytimes.com/recipes/1027148-tomato-salad-with-dates,51.0
Easy Blueberry Cream Scones Recipe,0.028169014084507043,0.4507042253521127,0.13615023474178403,0.2535211267605634,0.004694835680751174,0.018779342723004695,0.03755868544600939,0.046948356807511735,0.009389671361502348,0.014084507042253521,https://cooking.nytimes.com/recipes/1026045-easy-blueberry-cream-scones,213.0
Cannoli Recipe,0.1,0.45,0.025,0.175,0.05,0.0,0.0,0.125,0.025,0.05,https://cooking.nytimes.com/recipes/1024936-cannoli,40.0
Glazed Pork Tenderloin With Gingery Carrots Recipe,0.05,0.45,0.025,0.225,0.0,0.125,0.05,0.05,0.0,0.025,https://cooking.nytimes.com/recipes/1027666-glazed-pork-tenderloin-with-gingery-carrots,40.0
Roasted Chicken Broth Recipe,0.05,0.45,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1024799-roasted-chicken-broth,20.0
Ground Beef Biryani With Cumin Raita Recipe,0.030303030303030304,0.4494949494949495,0.10101010101010101,0.20202020202020202,0.005050505050505051,0.06060606060606061,0.04040404040404041,0.04040404040404041,0.03535353535353535,0.03535353535353535,https://cooking.nytimes.com/recipes/762489730-beef-biryani-with-cumin-raita,198.0
Brown-Butter Toffee Sandwich Cookies Recipe,0.0,0.4491525423728814,0.15254237288135594,0.11864406779661017,0.025423728813559324,0.03389830508474576,0.025423728813559324,0.15254237288135594,0.0,0.0423728813559322,https://cooking.nytimes.com/recipes/1022676-brown-butter-toffee-sandwich-cookies,118.0
Peanut Laddoo Buckeye Balls Recipe,0.10344827586206896,0.4482758620689655,0.0,0.1724137931034483,0.0,0.0,0.0,0.1724137931034483,0.034482758620689655,0.06896551724137931,https://cooking.nytimes.com/recipes/1020349-peanut-laddoo-buckeye-balls,29.0
Bulgogi Sliders With Scallion Salsa Recipe,0.020833333333333332,0.4479166666666667,0.052083333333333336,0.2604166666666667,0.020833333333333332,0.041666666666666664,0.03125,0.07291666666666667,0.010416666666666666,0.041666666666666664,https://cooking.nytimes.com/recipes/1014203-bulgogi-sliders-with-scallion-salsa,96.0
Lemon Garlic Roast Chicken With Squash Recipe,0.017543859649122806,0.4473684210526316,0.08771929824561403,0.14912280701754385,0.0,0.02631578947368421,0.14035087719298245,0.10526315789473684,0.0,0.02631578947368421,https://cooking.nytimes.com/recipes/1027348-lemon-garlic-roast-chicken-with-squash,114.0
Basque Cheesecake Recipe,0.05789473684210526,0.4473684210526316,0.15526315789473685,0.19473684210526315,0.005263157894736842,0.031578947368421054,0.02631578947368421,0.039473684210526314,0.010526315789473684,0.031578947368421054,https://cooking.nytimes.com/recipes/1024483-basque-cheesecake,380.0
Mango Royale Recipe,0.031914893617021274,0.44680851063829785,0.0425531914893617,0.32978723404255317,0.010638297872340425,0.010638297872340425,0.031914893617021274,0.09574468085106383,0.0,0.0,https://cooking.nytimes.com/recipes/1019214-mango-royale,94.0
Grilled Oysters With Harissa-Parmesan Butter Recipe,0.05555555555555555,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1022323-grilled-oysters-with-harissa-parmesan-butter,18.0
Vegan Jackfruit Pernil Recipe,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,https://cooking.nytimes.com/recipes/1024877-vegan-jackfruit-pernil,18.0
Almond Croissants Recipe,0.05555555555555555,0.4444444444444444,0.16666666666666666,0.2777777777777778,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1022062-almond-croissants,18.0
Green Anchovy Butter Recipe,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,https://cooking.nytimes.com/recipes/1024654-green-anchovy-butter,27.0
Everyday Dal Recipe,0.04093567251461988,0.4444444444444444,0.15789473684210525,0.13450292397660818,0.005847953216374269,0.03508771929824561,0.06432748538011696,0.07017543859649122,0.017543859649122806,0.029239766081871343,https://cooking.nytimes.com/recipes/1025220-everyday-dal,171.0
Pear and Radicchio Salad With Blue Cheese Recipe,0.04,0.44,0.2,0.12,0.0,0.08,0.04,0.0,0.0,0.08,https://cooking.nytimes.com/recipes/1027382-pear-and-radicchio-salad-with-blue-cheese,25.0
Sheet-Pan Feta With Corn and Shishito Peppers Recipe,0.0,0.44,0.28,0.12,0.04,0.0,0.04,0.08,0.0,0.0,https://cooking.nytimes.com/recipes/759848026-sheet-pan-feta-with-corn-and-shishito-peppers,25.0
Honey Deuce Melon Ball Punch Recipe,0.12,0.44,0.2,0.2,0.0,0.0,0.04,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1023426-honey-deuce-melon-ball-punch,25.0
White Chocolate Macadamia Nut Cookies Recipe,0.06542056074766354,0.4392523364485981,0.22429906542056074,0.14953271028037382,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.037383177570093455,0.0,0.009345794392523364,https://cooking.nytimes.com/recipes/1023680-white-chocolate-macadamia-nut-cookies,107.0
One-Pan Spicy Chicken Thighs and Mushrooms Recipe,0.03137254901960784,0.4392156862745098,0.09019607843137255,0.2,0.0,0.06274509803921569,0.0784313725490196,0.03529411764705882,0.00784313725490196,0.054901960784313725,https://cooking.nytimes.com/recipes/763568708-one-pan-spicy-chicken-thighs-and-mushrooms,255.0
Baked Brie and Caramelized Vegetable Pie Recipe,0.034334763948497854,0.43776824034334766,0.09871244635193133,0.2145922746781116,0.004291845493562232,0.03862660944206009,0.06437768240343347,0.0815450643776824,0.004291845493562232,0.02145922746781116,https://cooking.nytimes.com/recipes/1024809-baked-brie-and-caramelized-vegetable-pie,233.0
Honey Butter Grilled Corn Recipe,0.125,0.4375,0.09375,0.0,0.0,0.0625,0.125,0.0625,0.03125,0.0625,https://cooking.nytimes.com/recipes/1023295-honey-butter-grilled-corn,32.0
Fruit Sandwich Recipe,0.125,0.4375,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.125,https://cooking.nytimes.com/recipes/1023434-fruit-sandwich,16.0
7Up Cake Recipe,0.08888888888888889,0.43703703703703706,0.014814814814814815,0.14814814814814814,0.0,0.02962962962962963,0.13333333333333333,0.06666666666666667,0.0,0.08148148148148149,https://cooking.nytimes.com/recipes/1020510-7up-cake,135.0
Hot Dogs With Pico de Gallo Recipe,0.16091954022988506,0.4367816091954023,0.11494252873563218,0.022988505747126436,0.0,0.0,0.04597701149425287,0.04597701149425287,0.11494252873563218,0.05747126436781609,https://cooking.nytimes.com/recipes/1022205-hot-dogs-with-pico-de-gallo,87.0
Braised Peppers and Onions Recipe,0.02564102564102564,0.4358974358974359,0.10256410256410256,0.20512820512820512,0.0,0.02564102564102564,0.15384615384615385,0.02564102564102564,0.0,0.02564102564102564,https://cooking.nytimes.com/recipes/1021461-braised-peppers-and-onions,39.0
Lemon Poppy Seed Bars Recipe,0.030534351145038167,0.4351145038167939,0.09923664122137404,0.2824427480916031,0.0,0.030534351145038167,0.05343511450381679,0.04580152671755725,0.0,0.022900763358778626,https://cooking.nytimes.com/recipes/1026985-lemon-poppy-seed-bars,131.0
Japanese Potato Salad With Mentaiko Recipe,0.13043478260869565,0.43478260869565216,0.021739130434782608,0.21739130434782608,0.08695652173913043,0.0,0.0,0.021739130434782608,0.043478260869565216,0.043478260869565216,https://cooking.nytimes.com/recipes/1024294-japanese-potato-salad-with-mentaiko,46.0
Microwave Bacon Recipe,0.1885245901639344,0.4344262295081967,0.05737704918032787,0.04918032786885246,0.0,0.03278688524590164,0.02459016393442623,0.16393442622950818,0.0,0.04918032786885246,https://cooking.nytimes.com/recipes/1025759-microwave-bacon,122.0
Easy Carrot Cake With Cream Cheese Frosting Recipe,0.03333333333333333,0.43333333333333335,0.07777777777777778,0.2777777777777778,0.0,0.011111111111111112,0.06666666666666667,0.05555555555555555,0.0,0.044444444444444446,https://cooking.nytimes.com/recipes/1026813-easy-carrot-cake-with-cream-cheese-frosting,90.0
Braised Kimchi Chicken With Sweet Potatoes Recipe,0.1,0.43333333333333335,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,https://cooking.nytimes.com/recipes/774285097-braised-kimchi-chicken-with-sweet-potatoes,30.0
Lemon Butter Salmon With Dill Recipe,0.022388059701492536,0.43283582089552236,0.12686567164179105,0.21641791044776118,0.0,0.03731343283582089,0.06716417910447761,0.05223880597014925,0.0,0.04477611940298507,https://cooking.nytimes.com/recipes/1026765-lemon-butter-salmon-with-dill,134.0
Spicy Broccoli Rabe Pasta Recipe,0.0,0.43243243243243246,0.16216216216216217,0.13513513513513514,0.0,0.05405405405405406,0.13513513513513514,0.05405405405405406,0.0,0.02702702702702703,https://cooking.nytimes.com/recipes/774980183-spicy-broccoli-rabe-pasta,37.0
Banana-Cardamom Cream Pie With Caramel Recipe,0.05405405405405406,0.43243243243243246,0.13513513513513514,0.08108108108108109,0.0,0.0,0.10810810810810811,0.08108108108108109,0.0,0.10810810810810811,https://cooking.nytimes.com/recipes/1022494-banana-cardamom-cream-pie-with-caramel,37.0
Eggless Pancake Recipe,0.08928571428571429,0.43214285714285716,0.05,0.19285714285714287,0.007142857142857143,0.025,0.06785714285714285,0.10357142857142858,0.0035714285714285713,0.02857142857142857,https://cooking.nytimes.com/recipes/1026644-oatmeal-pancakes,280.0
Spinach Meatballs With Pasta Recipe,0.04861111111111111,0.4305555555555556,0.013888888888888888,0.2638888888888889,0.0,0.020833333333333332,0.041666666666666664,0.1597222222222222,0.0,0.020833333333333332,https://cooking.nytimes.com/recipes/770849339-spinach-meatballs-with-pasta,144.0
Extra-Creamy Scrambled Eggs Recipe,0.05688073394495413,0.42935779816513764,0.25412844036697246,0.04954128440366973,0.0009174311926605505,0.0045871559633027525,0.1,0.0853211009174312,0.0,0.01926605504587156,https://cooking.nytimes.com/recipes/1021931-extra-creamy-scrambled-eggs,1090.0
Air-Fryer Chicken Parmesan Recipe,0.07142857142857142,0.42857142857142855,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.0,0.023809523809523808,https://cooking.nytimes.com/recipes/1022924-air-fryer-chicken-parmesan,42.0
Miso Mustard Green Beans  Recipe,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/780062350-miso-mustard-green-beans,14.0
Chicken Braised With Potatoes and Pine Nuts Recipe,0.011904761904761904,0.42857142857142855,0.023809523809523808,0.07738095238095238,0.0,0.16071428571428573,0.125,0.13095238095238096,0.0,0.041666666666666664,https://cooking.nytimes.com/recipes/1020869-chicken-braised-with-potatoes-and-pine-nuts,168.0
Gérard’s Mustard Tart Recipe,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,https://cooking.nytimes.com/recipes/1015578-gerards-mustard-tart,14.0
Potlikker Ramen Recipe,0.09523809523809523,0.42857142857142855,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,https://cooking.nytimes.com/recipes/1026550-potlikker-ramen,21.0
Ropa Vieja Recipe,0.009259259259259259,0.42592592592592593,0.10185185185185185,0.1111111111111111,0.0,0.018518518518518517,0.09259259259259259,0.027777777777777776,0.19444444444444445,0.018518518518518517,https://cooking.nytimes.com/recipes/1021457-ropa-vieja,108.0
Caviar Pie Recipe,0.2,0.425,0.1,0.175,0.0,0.025,0.05,0.0,0.0,0.025,https://cooking.nytimes.com/recipes/1026389-caviar-pie,40.0
Sweet Potato Buttermilk Pull-Apart Rolls Recipe,0.0,0.425,0.15,0.3,0.0,0.025,0.05,0.05,0.0,0.0,https://cooking.nytimes.com/recipes/1023690-sweet-potato-buttermilk-pull-apart-rolls,40.0
Medieval Hummus Recipe,0.1375,0.425,0.075,0.1125,0.0375,0.0,0.05,0.1,0.0125,0.05,https://cooking.nytimes.com/recipes/1024443-medieval-hummus,80.0
Highlander Shortbreads Recipe,0.0821917808219178,0.4246575342465753,0.0410958904109589,0.2876712328767123,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0547945205479452,0.0,0.0547945205479452,https://cooking.nytimes.com/recipes/776890616-highlander-shortbreads,73.0
Pozole Verde Recipe,0.012121212121212121,0.42424242424242425,0.048484848484848485,0.07878787878787878,0.03636363636363636,0.07878787878787878,0.1696969696969697,0.03636363636363636,0.06060606060606061,0.05454545454545454,https://cooking.nytimes.com/recipes/1026486-pozole-verde,165.0
Brown-Butter Mashed Potatoes Recipe,0.0641025641025641,0.4230769230769231,0.08974358974358974,0.15384615384615385,0.0,0.01282051282051282,0.05128205128205128,0.1282051282051282,0.01282051282051282,0.0641025641025641,https://cooking.nytimes.com/recipes/1024792-brown-butter-mashed-potatoes,78.0
Steak au Poivre for Two Recipe,0.03125,0.421875,0.1484375,0.1171875,0.0078125,0.046875,0.015625,0.140625,0.03125,0.0390625,https://cooking.nytimes.com/recipes/1026264-steak-au-poivre-for-two,128.0
Chicago Thin-Crust (Tavern-Style) Pizza With Sausage and Giardiniera Recipe,0.07228915662650602,0.42168674698795183,0.10843373493975904,0.20481927710843373,0.0,0.024096385542168676,0.024096385542168676,0.08433734939759036,0.03614457831325301,0.024096385542168676,https://cooking.nytimes.com/recipes/1023971-chicago-thin-crust-tavern-style-pizza-with-sausage-and-giardiniera,83.0
One-Pot Cheddar Tomato Mac Recipe,0.1323529411764706,0.4215686274509804,0.11274509803921569,0.0784313725490196,0.0,0.004901960784313725,0.16666666666666666,0.05392156862745098,0.0,0.029411764705882353,https://cooking.nytimes.com/recipes/770764080-one-pot-cheddar-tomato-mac,204.0
Sizzled Bratwurst With Mashed Potatoes Recipe,0.18421052631578946,0.42105263157894735,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.0,0.0,0.02631578947368421,0.15789473684210525,0.02631578947368421,https://cooking.nytimes.com/recipes/1026646-sizzled-bratwurst-with-mashed-potatoes,38.0
Creamy Cottage Cheese Basil Pasta Recipe,0.0430622009569378,0.42105263157894735,0.09569377990430622,0.22488038277511962,0.0,0.0,0.0861244019138756,0.0430622009569378,0.009569377990430622,0.07655502392344497,https://cooking.nytimes.com/recipes/774974792-creamy-cottage-cheese-basil-pasta,209.0
Spicy Caramelized Shrimp With Lemongrass Recipe,0.05263157894736842,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.0,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684,https://cooking.nytimes.com/recipes/1025109-spicy-caramelized-shrimp-with-lemongrass,19.0
Chocolate Chess Pie Recipe,0.0,0.42,0.07,0.25,0.0,0.09,0.02,0.07,0.08,0.0,https://cooking.nytimes.com/recipes/1024822-chocolate-chess-pie,100.0
Make-Ahead White Wine Gravy Recipe,0.03225806451612903,0.41935483870967744,0.24193548387096775,0.0967741935483871,0.0,0.0,0.12903225806451613,0.04838709677419355,0.0,0.03225806451612903,https://cooking.nytimes.com/recipes/1024795-make-ahead-white-wine-gravy,62.0
Todd Richards’s Fried Catfish With Hot Sauce Recipe,0.16279069767441862,0.4186046511627907,0.09302325581395349,0.18604651162790697,0.0,0.0,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,https://cooking.nytimes.com/recipes/1019524-todd-richardss-fried-catfish-with-hot-sauce,43.0
Kombucha Recipe,0.14545454545454545,0.41818181818181815,0.01818181818181818,0.18181818181818182,0.0,0.0,0.0,0.2,0.0,0.03636363636363636,https://cooking.nytimes.com/recipes/1020295-kombucha,55.0
One-Bowl Jam Doughnut Cake Recipe,0.0,0.417910447761194,0.007462686567164179,0.2537313432835821,0.0,0.05970149253731343,0.05223880597014925,0.19402985074626866,0.0,0.014925373134328358,https://cooking.nytimes.com/recipes/1025647-one-bowl-jam-doughnut-cake,134.0
Mac Salad Recipe,0.19402985074626866,0.417910447761194,0.014925373134328358,0.11940298507462686,0.0,0.0,0.029850746268656716,0.04477611940298507,0.08955223880597014,0.08955223880597014,https://cooking.nytimes.com/recipes/1023290-mac-salad,67.0
Mornay Sauce Recipe,0.25,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/1026414-mornay-sauce,12.0
Spaghetti Aglio Olio With Zucchini Recipe,0.041666666666666664,0.4166666666666667,0.041666666666666664,0.25,0.0,0.0,0.08333333333333333,0.125,0.0,0.041666666666666664,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,24.0
The Store’s Green Dip Recipe,0.09722222222222222,0.4166666666666667,0.13194444444444445,0.11805555555555555,0.006944444444444444,0.006944444444444444,0.16666666666666666,0.006944444444444444,0.0,0.04861111111111111,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,144.0
Tinolang Manok (Chicken Tinola) Recipe,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,https://cooking.nytimes.com/recipes/1026891-tinolang-manok-chicken-tinola,12.0
Lamb Chops Scottadito With Crispy Kale Recipe,0.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1019297-lamb-chops-scottadito-with-crispy-kale,12.0
Dolester Miles’s Lemon Meringue Tart Recipe,0.0625,0.4166666666666667,0.08333333333333333,0.10416666666666667,0.0,0.041666666666666664,0.10416666666666667,0.16666666666666666,0.0,0.020833333333333332,https://cooking.nytimes.com/recipes/1019329-dolester-miless-lemon-meringue-tart,48.0
Porchetta Beans Recipe,0.02127659574468085,0.4148936170212766,0.031914893617021274,0.2765957446808511,0.0,0.05319148936170213,0.07446808510638298,0.05319148936170213,0.0,0.07446808510638298,https://cooking.nytimes.com/recipes/760135278-porchetta-beans,94.0
Giant Almond Croissant Recipe,0.043478260869565216,0.41471571906354515,0.13043478260869565,0.19063545150501673,0.010033444816053512,0.04013377926421405,0.06688963210702341,0.0903010033444816,0.010033444816053512,0.0033444816053511705,https://cooking.nytimes.com/recipes/1023722-giant-almond-croissant,299.0
Strawberry Layer Cake Recipe,0.04285714285714286,0.4142857142857143,0.04285714285714286,0.15714285714285714,0.0,0.02857142857142857,0.1,0.18571428571428572,0.0,0.02857142857142857,https://cooking.nytimes.com/recipes/1025294-strawberry-layer-cake,70.0
Canlis Salad Recipe,0.04310344827586207,0.41379310344827586,0.19827586206896552,0.10344827586206896,0.008620689655172414,0.06896551724137931,0.08620689655172414,0.034482758620689655,0.008620689655172414,0.034482758620689655,https://cooking.nytimes.com/recipes/1014572-canlis-salad,116.0
Cumin and Cashew Yogurt Rice Recipe,0.0375,0.4125,0.0875,0.2875,0.0125,0.025,0.0625,0.0375,0.0125,0.025,https://cooking.nytimes.com/recipes/1024605-cumin-and-cashew-yogurt-rice,80.0
Mushroom Juk Recipe,0.058823529411764705,0.4117647058823529,0.0,0.4117647058823529,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/761873129-mushroom-juk,17.0
Peanut Butter Brownies Recipe,0.008403361344537815,0.4117647058823529,0.09243697478991597,0.09243697478991597,0.0,0.03361344537815126,0.29411764705882354,0.04201680672268908,0.0,0.025210084033613446,https://cooking.nytimes.com/recipes/1021039-peanut-butter-brownies,119.0
Bean and Vegetable Japanese Curry Recipe,0.11764705882352941,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,https://cooking.nytimes.com/recipes/771598372-bean-and-vegetable-japanese-curry,34.0
Hot Honey Whipped Ricotta Recipe,0.0392156862745098,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.0,0.0,0.2549019607843137,0.0392156862745098,0.0,0.0196078431372549,https://cooking.nytimes.com/recipes/764612965-hot-honey-whipped-ricotta,51.0
Lemon Berry Quick Cake Recipe,0.06201550387596899,0.4108527131782946,0.06976744186046512,0.2713178294573643,0.0,0.07751937984496124,0.023255813953488372,0.06201550387596899,0.0,0.023255813953488372,https://cooking.nytimes.com/recipes/1027222-lemon-berry-quick-cake,129.0
One-Pot Sesame Salmon and Quinoa  Recipe,0.05357142857142857,0.4107142857142857,0.0,0.14285714285714285,0.017857142857142856,0.10714285714285714,0.07142857142857142,0.16071428571428573,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/1026309-one-pot-sesame-salmon-and-quinoa,56.0
Baked Kale Rice With Halloumi Recipe,0.0,0.40963855421686746,0.04819277108433735,0.13253012048192772,0.0,0.13253012048192772,0.04819277108433735,0.20481927710843373,0.012048192771084338,0.012048192771084338,https://cooking.nytimes.com/recipes/1026755-baked-kale-rice-with-halloumi,83.0
Tall and Creamy Cheesecake Recipe,0.13636363636363635,0.4090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.0,0.18181818181818182,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1015672-tall-and-creamy-cheesecake,22.0
Salmon Onigiri Recipe,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1025414-salmon-onigiri,22.0
Meatballs With Lentils and Greens Recipe,0.0,0.4090909090909091,0.09090909090909091,0.3181818181818182,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,https://cooking.nytimes.com/recipes/1027383-meatballs-with-lentils-and-greens,22.0
Buttery Steak and Potatoes Recipe,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.0,0.18181818181818182,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1024946-buttery-steak-and-potatoes,22.0
Vietnamese-Inspired Roast Chicken Recipe,0.053763440860215055,0.40860215053763443,0.13978494623655913,0.22580645161290322,0.021505376344086023,0.043010752688172046,0.010752688172043012,0.06451612903225806,0.0,0.03225806451612903,https://cooking.nytimes.com/recipes/779393454-vietnamese-inspired-roast-chicken,93.0
Triple-Chocolate Brownies Recipe,0.05825242718446602,0.4077669902912621,0.1650485436893204,0.1553398058252427,0.0,0.02912621359223301,0.0970873786407767,0.02912621359223301,0.0,0.05825242718446602,https://cooking.nytimes.com/recipes/1026584-triple-chocolate-brownies,103.0
