recipeTitle,maybe_not_about_the_recipe,positive_user_describing_changes,positive_user_made_as_written,question,thinks_ingredients_hard_to_find,thinks_recipe_is_flawed_due_to_cooking_time,thinks_recipe_is_flawed_due_to_flavor,thinks_recipe_is_flawed_due_to_technique_or_equipment,thinks_recipe_is_inauthentic,user_responding_to_other_user,url,totalComments,negative,neutral,positive,posNegRatio
Meatballs With Lentils and Greens Recipe,0.0,0.4090909090909091,0.09090909090909091,0.3181818181818182,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,https://cooking.nytimes.com/recipes/1027383-meatballs-with-lentils-and-greens,22.0,0.18181818181818182,0.3181818181818182,0.5,2.75
Meatloaf With Moroccan Spices Recipe,0.01639344262295082,0.4918032786885246,0.11475409836065574,0.16393442622950818,0.0,0.0,0.13114754098360656,0.06557377049180328,0.0,0.01639344262295082,https://cooking.nytimes.com/recipes/1018555-meatloaf-with-moroccan-spices,61.0,0.19672131147540983,0.19672131147540983,0.6065573770491803,3.0833333333333335
Medieval Hummus Recipe,0.1375,0.425,0.075,0.1125,0.0375,0.0,0.05,0.1,0.0125,0.05,https://cooking.nytimes.com/recipes/1024443-medieval-hummus,80.0,0.2,0.3,0.5,2.5
"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",0.11904761904761904,0.5952380952380952,0.14285714285714285,0.09523809523809523,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,42.0,0.047619047619047616,0.21428571428571427,0.7380952380952381,15.500000000000002
Melon-Mint Sorbet Recipe,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1026880-melon-mint-sorbet,5.0,,0.6,0.4,
Mexican Buñuelos With Piloncillo Syrup Recipe,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,https://cooking.nytimes.com/recipes/1022819-mexican-bunuelos-with-piloncillo-syrup,11.0,0.36363636363636365,0.18181818181818182,0.45454545454545453,1.25
Mexican Hot Chocolate Cookies Recipe,0.015503875968992248,0.5839793281653747,0.0710594315245478,0.10723514211886305,0.0012919896640826874,0.01937984496124031,0.04521963824289406,0.13695090439276486,0.002583979328165375,0.016795865633074936,https://cooking.nytimes.com/recipes/1024782-mexican-hot-chocolate-cookies,774.0,0.2054263565891473,0.13953488372093023,0.6550387596899225,3.1886792452830193
Microwave Bacon Recipe,0.1885245901639344,0.4344262295081967,0.05737704918032787,0.04918032786885246,0.0,0.03278688524590164,0.02459016393442623,0.16393442622950818,0.0,0.04918032786885246,https://cooking.nytimes.com/recipes/1025759-microwave-bacon,122.0,0.22131147540983606,0.28688524590163933,0.4918032786885246,2.2222222222222223
Microwave Baked Potato Recipe,0.0949367088607595,0.5506329113924051,0.0379746835443038,0.11392405063291139,0.0,0.0379746835443038,0.006329113924050633,0.12025316455696203,0.0,0.0379746835443038,https://cooking.nytimes.com/recipes/1025758-microwave-baked-potato,158.0,0.16455696202531644,0.2468354430379747,0.5886075949367089,3.5769230769230775
Microwave Corn on the Cob Recipe,0.07608695652173914,0.5978260869565217,0.1358695652173913,0.021739130434782608,0.005434782608695652,0.06521739130434782,0.010869565217391304,0.08152173913043478,0.0,0.005434782608695652,https://cooking.nytimes.com/recipes/1025761-microwave-corn-on-the-cob,184.0,0.16304347826086957,0.10326086956521739,0.7336956521739131,4.5
Microwave Rice Recipe,0.07423580786026202,0.3537117903930131,0.07860262008733625,0.18340611353711792,0.0,0.08296943231441048,0.013100436681222707,0.1572052401746725,0.0,0.056768558951965066,https://cooking.nytimes.com/recipes/1023936-microwave-rice,229.0,0.25327510917030566,0.314410480349345,0.43231441048034935,1.7068965517241381
Mini Apple Tartes Tatin Recipe,0.014492753623188406,0.2463768115942029,0.10144927536231885,0.2898550724637681,0.014492753623188406,0.014492753623188406,0.0,0.2608695652173913,0.0,0.057971014492753624,https://cooking.nytimes.com/recipes/1020580-mini-apple-tartes-tatin,69.0,0.2898550724637681,0.36231884057971014,0.34782608695652173,1.2
Mini Bibingka Recipe,0.1875,0.0625,0.0,0.5625,0.0,0.0,0.0,0.0,0.0625,0.125,https://cooking.nytimes.com/recipes/1023519-mini-bibingka,16.0,0.0625,0.875,0.0625,1.0
Mint Chocolate Chip Cookies Recipe,0.021406727828746176,0.29357798165137616,0.11009174311926606,0.3241590214067278,0.0,0.021406727828746176,0.045871559633027525,0.1651376146788991,0.0,0.01834862385321101,https://cooking.nytimes.com/recipes/1027497-mint-chocolate-chip-cookies,327.0,0.2324159021406728,0.363914373088685,0.4036697247706422,1.736842105263158
Minty Lime Bars Recipe,0.015625,0.21875,0.0625,0.0625,0.0,0.25,0.125,0.25,0.015625,0.0,https://cooking.nytimes.com/recipes/1022702-minty-lime-bars,64.0,0.640625,0.078125,0.28125,0.43902439024390244
Miso Crab Cakes Recipe,0.0,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,https://cooking.nytimes.com/recipes/1026879-miso-crab-cakes,19.0,0.21052631578947367,0.3684210526315789,0.42105263157894735,2.0
Miso Mustard Green Beans  Recipe,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/780062350-miso-mustard-green-beans,14.0,0.21428571428571427,0.21428571428571427,0.5714285714285714,2.6666666666666665
Miso-Glazed Eggplant With a Bowl of Rice Recipe,0.06896551724137931,0.6551724137931034,0.034482758620689655,0.10344827586206896,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.0,https://cooking.nytimes.com/recipes/1020029-miso-glazed-eggplant-with-a-bowl-of-rice,29.0,0.13793103448275862,0.1724137931034483,0.6896551724137931,5.0
Miso-Grilled Shrimp with Corn and Shishito Peppers Recipe,0.0,0.75,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1026951-miso-grilled-shrimp-with-corn-and-shishito-peppers,12.0,0.16666666666666666,,0.8333333333333334,5.000000000000001
Miso-Marinated Pork Roast Recipe,0.02830188679245283,0.46226415094339623,0.07547169811320754,0.2830188679245283,0.0,0.05660377358490566,0.02830188679245283,0.0660377358490566,0.0,0.0,https://cooking.nytimes.com/recipes/1026388-miso-marinated-pork-roast,106.0,0.1509433962264151,0.3113207547169811,0.5377358490566038,3.5625
Miyar Taushe (Lamb and Squash Stew) Recipe,0.058823529411764705,0.29411764705882354,0.0,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,https://cooking.nytimes.com/recipes/1024755-miyar-taushe-lamb-and-squash-stew,17.0,0.23529411764705882,0.47058823529411764,0.29411764705882354,1.25
Mole de Olla (Beef Stew With Chiles) Recipe,0.03333333333333333,0.2,0.1,0.2,0.13333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.1,0.03333333333333333,https://cooking.nytimes.com/recipes/1023956-mole-de-olla-beef-stew-with-chiles,30.0,0.43333333333333335,0.26666666666666666,0.3,0.6923076923076923
Moravian Sugar Cake Recipe (with Video),0.08,0.36,0.13333333333333333,0.24,0.0,0.04,0.0,0.08,0.013333333333333334,0.05333333333333334,https://cooking.nytimes.com/recipes/765905186-moravian-sugar-cake,75.0,0.13333333333333333,0.37333333333333335,0.49333333333333335,3.7
Mornay Sauce Recipe,0.25,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/1026414-mornay-sauce,12.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,2.5000000000000004
Mortadella Cookies Recipe,0.027586206896551724,0.27586206896551724,0.21379310344827587,0.15862068965517243,0.027586206896551724,0.020689655172413793,0.11724137931034483,0.13793103448275862,0.0,0.020689655172413793,https://cooking.nytimes.com/recipes/1027495-mortadella-cookies,145.0,0.30344827586206896,0.20689655172413793,0.4896551724137931,1.6136363636363635
Mouhalabieh (Milk Pudding) Recipe,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,https://cooking.nytimes.com/recipes/1025650-mouhalabieh-milk-pudding,24.0,0.20833333333333334,0.7083333333333334,0.08333333333333333,0.39999999999999997
Mushroom Juk Recipe,0.058823529411764705,0.4117647058823529,0.0,0.4117647058823529,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/761873129-mushroom-juk,17.0,0.11764705882352941,0.47058823529411764,0.4117647058823529,3.5
Mushroom Queso Fundido Recipe,0.1,0.1,0.1,0.3,0.1,0.0,0.1,0.0,0.1,0.1,https://cooking.nytimes.com/recipes/1025265-mushroom-queso-fundido,10.0,0.3,0.5,0.2,0.6666666666666667
Mushroom-Stuffed Baked Plantains Recipe,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.11764705882352941,https://cooking.nytimes.com/recipes/780518189-mushroom-stuffed-baked-plantains,17.0,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.5714285714285714
Mushy Peas Recipe,0.29411764705882354,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.0,0.35294117647058826,0.0,https://cooking.nytimes.com/recipes/1027487-mushy-peas,17.0,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.2222222222222222
Mustardy Sheet-Pan Salmon With Greens  Recipe,0.0,0.5971223021582733,0.06474820143884892,0.08633093525179857,0.0,0.02158273381294964,0.14388489208633093,0.06474820143884892,0.0,0.02158273381294964,https://cooking.nytimes.com/recipes/1027227-mustardy-sheet-pan-salmon-with-greens,139.0,0.2302158273381295,0.1079136690647482,0.6618705035971223,2.875
Mọin-Mọin for a Gathering (Savory Bean Pudding) Recipe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/773691081-m-in-m-in-for-a-gathering-savory-bean-pudding,1.0,,,1.0,
Nihari (Spiced Oxtail Stew) Recipe,0.0,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,https://cooking.nytimes.com/recipes/1023957-nihari-spiced-oxtail-stew,11.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,5.0
Niku Udon (Japanese Beef Noodle Soup) Recipe,0.03508771929824561,0.5087719298245614,0.07017543859649122,0.17543859649122806,0.017543859649122806,0.05263157894736842,0.08771929824561403,0.03508771929824561,0.0,0.017543859649122806,https://cooking.nytimes.com/recipes/1023569-niku-udon-japanese-beef-noodle-soup,114.0,0.19298245614035087,0.22807017543859648,0.5789473684210527,3.0000000000000004
No title found,0.11320754716981132,0.4,0.08679245283018867,0.21132075471698114,0.018867924528301886,0.011320754716981131,0.022641509433962263,0.07547169811320754,0.0037735849056603774,0.05660377358490566,https://cooking.nytimes.com/recipes/781620156-melissa-clarks-best-buttermilk-pancakes,265.0,0.1320754716981132,0.38113207547169814,0.4867924528301887,3.685714285714286
No-Bake Peaches and Cream Cake Recipe,0.024,0.392,0.024,0.296,0.008,0.0,0.064,0.136,0.008,0.048,https://cooking.nytimes.com/recipes/1026984-no-bake-peaches-and-cream-cake,125.0,0.216,0.368,0.416,1.9259259259259258
"Norinj Pilau (Rice With Candied Orange Peel, Saffron and Lamb) Recipe",0.043478260869565216,0.391304347826087,0.0,0.2608695652173913,0.2608695652173913,0.043478260869565216,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1023772-norinj-pilau-rice-with-candied-orange-peel-saffron-and-lamb,23.0,0.30434782608695654,0.30434782608695654,0.391304347826087,1.2857142857142856
Nougat With Honey and Pistachios Recipe,0.05263157894736842,0.21052631578947367,0.08771929824561403,0.38596491228070173,0.03508771929824561,0.0,0.0,0.21052631578947367,0.017543859649122806,0.0,https://cooking.nytimes.com/recipes/1023721-nougat-with-honey-and-pistachios,57.0,0.2631578947368421,0.43859649122807015,0.2982456140350877,1.1333333333333333
Nurungji (Scorched Rice) Recipe,0.3,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,https://cooking.nytimes.com/recipes/1027172-nurungji-scorched-rice,10.0,,0.6,0.4,
Obẹ̀ Onírù (Designer Stew) With Eggs Recipe,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1027552-ob-oniru-designer-stew-with-eggs,3.0,0.6666666666666666,,0.3333333333333333,0.5
Oklahoma Onion Burgers Recipe,0.1657142857142857,0.4057142857142857,0.19428571428571428,0.07428571428571429,0.0,0.022857142857142857,0.03428571428571429,0.05714285714285714,0.005714285714285714,0.04,https://cooking.nytimes.com/recipes/1023331-oklahoma-onion-burgers,175.0,0.12,0.28,0.6,5.0
Old Bay Tofu Nuggets Recipe,0.018518518518518517,0.5370370370370371,0.14814814814814814,0.09259259259259259,0.0,0.0,0.07407407407407407,0.09259259259259259,0.0,0.037037037037037035,https://cooking.nytimes.com/recipes/774974497-old-bay-tofu-nuggets,54.0,0.16666666666666666,0.14814814814814814,0.6851851851851852,4.111111111111112
Old-Fashioned Coconut Cake Recipe,0.18421052631578946,0.23684210526315788,0.14473684210526316,0.25,0.0,0.0,0.02631578947368421,0.07894736842105263,0.013157894736842105,0.06578947368421052,https://cooking.nytimes.com/recipes/1026742-old-fashioned-coconut-cake,76.0,0.11842105263157894,0.5,0.3815789473684211,3.2222222222222228
Old-Fashioned Shortbread Recipe,0.014285714285714285,0.4857142857142857,0.1,0.21428571428571427,0.0,0.0,0.0,0.12857142857142856,0.0,0.05714285714285714,https://cooking.nytimes.com/recipes/1026160-old-fashioned-shortbread,70.0,0.12857142857142856,0.2857142857142857,0.5857142857142857,4.555555555555556
Olive-Oil Mashed Potatoes With Bay Leaves Recipe,0.07246376811594203,0.391304347826087,0.057971014492753624,0.13043478260869565,0.07246376811594203,0.014492753623188406,0.057971014492753624,0.15942028985507245,0.0,0.043478260869565216,https://cooking.nytimes.com/recipes/1026301-olive-oil-mashed-potatoes-with-bay-leaves,69.0,0.30434782608695654,0.2463768115942029,0.4492753623188406,1.476190476190476
Olympic Chocolate Muffins Recipe,0.04316546762589928,0.460431654676259,0.14388489208633093,0.15827338129496402,0.0,0.02158273381294964,0.02877697841726619,0.10071942446043165,0.0,0.04316546762589928,https://cooking.nytimes.com/recipes/1025839-molten-chocolate-muffins,139.0,0.1510791366906475,0.2446043165467626,0.60431654676259,4.0
Ombré Gratin Recipe,0.034013605442176874,0.3401360544217687,0.061224489795918366,0.25510204081632654,0.0,0.06462585034013606,0.04081632653061224,0.17006802721088435,0.0,0.034013605442176874,https://cooking.nytimes.com/recipes/1023633-ombre-gratin,294.0,0.2755102040816326,0.3231292517006803,0.4013605442176871,1.4567901234567904
One-Bowl Jam Doughnut Cake Recipe,0.0,0.417910447761194,0.007462686567164179,0.2537313432835821,0.0,0.05970149253731343,0.05223880597014925,0.19402985074626866,0.0,0.014925373134328358,https://cooking.nytimes.com/recipes/1025647-one-bowl-jam-doughnut-cake,134.0,0.30597014925373134,0.26865671641791045,0.4253731343283582,1.3902439024390245
One-Day Fruitcake Recipe,0.05813953488372093,0.3953488372093023,0.1686046511627907,0.23837209302325582,0.0,0.029069767441860465,0.03488372093023256,0.046511627906976744,0.005813953488372093,0.023255813953488372,https://cooking.nytimes.com/recipes/1023686-one-day-fruitcake,172.0,0.11627906976744186,0.31976744186046513,0.563953488372093,4.8500000000000005
One-Pan Dumplings With Greens Recipe,0.012658227848101266,0.6835443037974683,0.10126582278481013,0.0759493670886076,0.012658227848101266,0.02531645569620253,0.0,0.06329113924050633,0.0,0.02531645569620253,https://cooking.nytimes.com/recipes/776879603-one-pan-dumplings-with-greens,79.0,0.10126582278481013,0.11392405063291139,0.7848101265822784,7.75
"One-Pan Paprika Chicken With Lentils, Squash and Daqa Recipe",0.009478672985781991,0.6066350710900474,0.052132701421800945,0.10900473933649289,0.009478672985781991,0.037914691943127965,0.052132701421800945,0.08056872037914692,0.0,0.04265402843601896,https://cooking.nytimes.com/recipes/1023810-one-pan-paprika-chicken-with-lentils-squash-and-daqa,211.0,0.18009478672985782,0.16113744075829384,0.6587677725118484,3.6578947368421053
One-Pan Roasted Vegetables and Polenta Recipe,0.047619047619047616,0.40476190476190477,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.11904761904761904,0.23809523809523808,0.0,0.0,https://cooking.nytimes.com/recipes/759511730-one-pan-roasted-vegetables-and-polenta,42.0,0.40476190476190477,0.14285714285714285,0.4523809523809524,1.1176470588235294
One-Pan Spicy Chicken Thighs and Mushrooms Recipe,0.03137254901960784,0.4392156862745098,0.09019607843137255,0.2,0.0,0.06274509803921569,0.0784313725490196,0.03529411764705882,0.00784313725490196,0.054901960784313725,https://cooking.nytimes.com/recipes/763568708-one-pan-spicy-chicken-thighs-and-mushrooms,255.0,0.1843137254901961,0.28627450980392155,0.5294117647058824,2.872340425531915
One-Pot Bean and Tomato Stew With Cod Recipe,0.03571428571428571,0.5357142857142857,0.10714285714285714,0.10714285714285714,0.0,0.03571428571428571,0.17857142857142858,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1026307-one-pot-bean-and-tomato-stew-with-cod,28.0,0.21428571428571427,0.14285714285714285,0.6428571428571429,3.0000000000000004
One-Pot Cheddar Tomato Mac Recipe,0.1323529411764706,0.4215686274509804,0.11274509803921569,0.0784313725490196,0.0,0.004901960784313725,0.16666666666666666,0.05392156862745098,0.0,0.029411764705882353,https://cooking.nytimes.com/recipes/770764080-one-pot-cheddar-tomato-mac,204.0,0.22549019607843138,0.24019607843137256,0.5343137254901961,2.369565217391304
One-Pot Cheesy Orecchiette With Cabbage and Paprika Recipe,0.02843601895734597,0.6492890995260664,0.0995260663507109,0.05687203791469194,0.0,0.014218009478672985,0.0995260663507109,0.037914691943127965,0.0,0.014218009478672985,https://cooking.nytimes.com/recipes/1027439-one-pot-cheesy-orecchiette-with-cabbage-and-paprika,211.0,0.15165876777251186,0.0995260663507109,0.7488151658767772,4.937499999999999
One-Pot Chicken Arroz Rojo Recipe,0.007692307692307693,0.4,0.03076923076923077,0.1,0.0,0.13076923076923078,0.2076923076923077,0.08461538461538462,0.007692307692307693,0.03076923076923077,https://cooking.nytimes.com/recipes/1027025-one-pot-chicken-arroz-rojo,130.0,0.4307692307692308,0.13846153846153847,0.4307692307692308,1.0
One-Pot Paneer Pilaf Recipe,0.0,0.2857142857142857,0.10714285714285714,0.21428571428571427,0.0,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/1027225-one-pot-paneer-pilaf,28.0,0.35714285714285715,0.25,0.39285714285714285,1.0999999999999999
One-Pot Roasted Squash Soup Recipe,0.051094890510948905,0.5620437956204379,0.0948905109489051,0.08759124087591241,0.0072992700729927005,0.043795620437956206,0.06569343065693431,0.072992700729927,0.0,0.014598540145985401,https://cooking.nytimes.com/recipes/1023934-one-pot-roasted-squash-soup,137.0,0.1897810218978102,0.15328467153284672,0.656934306569343,3.4615384615384617
One-Pot Salmon and Dill Rice With Peas Recipe,0.017857142857142856,0.375,0.05357142857142857,0.07142857142857142,0.0,0.17857142857142858,0.19642857142857142,0.07142857142857142,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/767027344-one-pot-salmon-and-dill-rice-with-peas,56.0,0.44642857142857145,0.125,0.42857142857142855,0.9599999999999999
"One-Pot Salmon, Spinach and Lentil Salad Recipe",0.03571428571428571,0.5,0.03571428571428571,0.125,0.017857142857142856,0.017857142857142856,0.14285714285714285,0.10714285714285714,0.0,0.017857142857142856,https://cooking.nytimes.com/recipes/767029942-one-pot-salmon-spinach-and-lentil-salad,56.0,0.2857142857142857,0.17857142857142858,0.5357142857142857,1.875
One-Pot Sesame Salmon and Quinoa  Recipe,0.05357142857142857,0.4107142857142857,0.0,0.14285714285714285,0.017857142857142856,0.10714285714285714,0.07142857142857142,0.16071428571428573,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/1026309-one-pot-sesame-salmon-and-quinoa,56.0,0.35714285714285715,0.23214285714285715,0.4107142857142857,1.15
One-Pot White Wine Pasta Recipe,0.08247422680412371,0.21649484536082475,0.041237113402061855,0.23711340206185566,0.0,0.041237113402061855,0.23711340206185566,0.061855670103092786,0.010309278350515464,0.07216494845360824,https://cooking.nytimes.com/recipes/770670402-one-pot-white-wine-pasta,97.0,0.35051546391752575,0.3917525773195876,0.25773195876288657,0.7352941176470588
Onion Bhajiya (Spicy Fritters) Recipe,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,https://cooking.nytimes.com/recipes/1024724-onion-bhajiya-spicy-fritters,11.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,5.999999999999999
Oven Chicken Kebabs Recipe,0.024390243902439025,0.5365853658536586,0.04878048780487805,0.21951219512195122,0.0,0.0,0.07317073170731707,0.04878048780487805,0.0,0.04878048780487805,https://cooking.nytimes.com/recipes/1026736-oven-chicken-kebabs,41.0,0.12195121951219512,0.2926829268292683,0.5853658536585366,4.8
Oven-Steamed Salmon Recipe,0.04411764705882353,0.45588235294117646,0.10294117647058823,0.16176470588235295,0.0,0.10294117647058823,0.014705882352941176,0.10294117647058823,0.0,0.014705882352941176,https://cooking.nytimes.com/recipes/1018664-oven-steamed-salmon,68.0,0.22058823529411764,0.22058823529411764,0.5588235294117647,2.5333333333333337
Oxtail Stew in Peanut Sauce (Kare-Kare) Recipe,0.05263157894736842,0.2894736842105263,0.02631578947368421,0.3157894736842105,0.02631578947368421,0.07894736842105263,0.0,0.0,0.13157894736842105,0.07894736842105263,https://cooking.nytimes.com/recipes/1019215-oxtail-stew-in-peanut-sauce-kare-kare,38.0,0.23684210526315788,0.4473684210526316,0.3157894736842105,1.3333333333333333
Pa Muchim (Scallion Salad) Recipe,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,https://cooking.nytimes.com/recipes/1024571-pa-muchim-scallion-salad,7.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.0
Pad Kee Mao (Drunken Noodles) Recipe,0.00558659217877095,0.7206703910614525,0.0446927374301676,0.0782122905027933,0.01675977653631285,0.0,0.05027932960893855,0.0446927374301676,0.0111731843575419,0.027932960893854747,https://cooking.nytimes.com/recipes/1023044-pad-kee-mao-drunken-noodles,179.0,0.12290502793296089,0.11173184357541899,0.7653631284916201,6.2272727272727275
Pad Prik King (Red Curry Chicken and Green Beans) Recipe,0.03676470588235294,0.5,0.051470588235294115,0.16176470588235295,0.08088235294117647,0.04411764705882353,0.04411764705882353,0.022058823529411766,0.029411764705882353,0.029411764705882353,https://cooking.nytimes.com/recipes/1026896-pad-prik-king-red-curry-chicken-and-green-beans,136.0,0.22058823529411764,0.22794117647058823,0.5514705882352942,2.5000000000000004
Pad See Ew Recipe,0.08421052631578947,0.5684210526315789,0.08421052631578947,0.07368421052631578,0.021052631578947368,0.0,0.021052631578947368,0.10526315789473684,0.010526315789473684,0.031578947368421054,https://cooking.nytimes.com/recipes/1023043-pad-see-ew,95.0,0.15789473684210525,0.18947368421052632,0.6526315789473685,4.133333333333334
Pad Thai Recipe,0.07692307692307693,0.36538461538461536,0.028846153846153848,0.057692307692307696,0.019230769230769232,0.04807692307692308,0.14423076923076922,0.21153846153846154,0.04807692307692308,0.0,https://cooking.nytimes.com/recipes/1023042-pad-thai,104.0,0.47115384615384615,0.1346153846153846,0.3942307692307692,0.8367346938775511
Pain au Chocolat Recipe,0.0,0.5789473684210527,0.3157894736842105,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,https://cooking.nytimes.com/recipes/1022057-pain-au-chocolat,19.0,0.10526315789473684,,0.8947368421052632,8.5
Pan-Fried Collard Greens Recipe,0.125,0.375,0.0,0.375,0.0,0.0,0.0625,0.0,0.0,0.0625,https://cooking.nytimes.com/recipes/1022690-pan-fried-collard-greens,16.0,0.0625,0.5625,0.375,6.0
Pan-Seared Chicken With Mujdei Green Beans Recipe,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1027055-pan-seared-chicken-with-mujdei-green-beans,6.0,0.16666666666666666,0.5,0.3333333333333333,2.0
Parchment-Steamed Fish With Buttered Radishes Recipe,0.0,0.7692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/777045284-parchment-steamed-fish-with-buttered-radishes,13.0,0.07692307692307693,,0.9230769230769231,12.0
Paris-Brest Recipe,0.023529411764705882,0.27058823529411763,0.10588235294117647,0.2235294117647059,0.023529411764705882,0.047058823529411764,0.047058823529411764,0.24705882352941178,0.0,0.011764705882352941,https://cooking.nytimes.com/recipes/1023757-paris-brest,85.0,0.36470588235294116,0.25882352941176473,0.3764705882352941,1.032258064516129
Parsnips With Miso and Parmesan Recipe,0.05454545454545454,0.38181818181818183,0.23636363636363636,0.12727272727272726,0.0,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.0,0.01818181818181818,https://cooking.nytimes.com/recipes/1027398-parsnips-with-miso-and-parmesan,55.0,0.18181818181818182,0.2,0.6181818181818182,3.4
Pasta Pesto Soup With Turkey and Spinach Recipe,0.009900990099009901,0.801980198019802,0.04950495049504951,0.0297029702970297,0.009900990099009901,0.0,0.019801980198019802,0.0594059405940594,0.009900990099009901,0.009900990099009901,https://cooking.nytimes.com/recipes/1027654-pasta-pesto-soup-with-turkey-and-spinach,101.0,0.09900990099009901,0.04950495049504951,0.8514851485148515,8.6
Pasta With Green Bean Ragù Recipe,0.02666666666666667,0.4533333333333333,0.13333333333333333,0.17333333333333334,0.013333333333333334,0.04,0.04,0.09333333333333334,0.02666666666666667,0.0,https://cooking.nytimes.com/recipes/1026804-pasta-with-green-bean-ragu,75.0,0.21333333333333335,0.2,0.5866666666666667,2.75
"Pasta With Lemon, Capers and Anchovies Recipe",0.017857142857142856,0.39285714285714285,0.05357142857142857,0.23214285714285715,0.0,0.017857142857142856,0.10714285714285714,0.05357142857142857,0.0,0.125,https://cooking.nytimes.com/recipes/1027427-pasta-with-lemon-capers-and-anchovies,56.0,0.17857142857142858,0.375,0.44642857142857145,2.5
"Pasta With Miso, Parmesan and Pickled Peppers Recipe",0.07142857142857142,0.5178571428571429,0.17857142857142858,0.05357142857142857,0.0,0.0,0.08928571428571429,0.07142857142857142,0.0,0.017857142857142856,https://cooking.nytimes.com/recipes/1027429-pasta-with-miso-parmesan-and-pickled-peppers,56.0,0.16071428571428573,0.14285714285714285,0.6964285714285714,4.333333333333333
"Pasta With White Beans, Olives and Fennel Recipe",0.06060606060606061,0.5757575757575758,0.0,0.18181818181818182,0.0,0.0,0.06060606060606061,0.12121212121212122,0.0,0.0,https://cooking.nytimes.com/recipes/1027428-pasta-with-white-beans-olives-and-fennel,33.0,0.18181818181818182,0.24242424242424243,0.5757575757575758,3.166666666666667
